"No","Nombre","Tipo_recoleccion","Sitio","Ceramica","Litico","Area","Este","Norte","Observaciones"
"1405","CV2","Pozo de sondeo","Ciudad Verde",0,0,0.249,323162.897931732,274775.83482785,NA
"1406","CV3","Pozo de sondeo","Ciudad Verde",0,0,0.249,323187.565260423,274772.633904036,NA
"1407","CV4","Pozo de sondeo","Ciudad Verde",0,0,0.249,323213.103668196,274769.720264886,NA
"1408","CV5","Pozo de sondeo","Ciudad Verde",0,0,0.249,323238.323255904,274766.512372595,NA
"1409","CV6","Pozo de sondeo","Ciudad Verde",0,0,0.249,323127.342327852,274754.062832972,NA
"1410","CV7","Pozo de sondeo","Ciudad Verde",0,0,0.249,323152.933988216,274751.00552194,NA
"1411","CV8","Pozo de sondeo","Ciudad Verde",0,0,0.249,323178.220950623,274747.948569131,NA
"1412","CV9","Pozo de sondeo","Ciudad Verde",0,0,0.249,323203.812502172,274744.739903082,NA
"1413","CV10","Pozo de sondeo","Ciudad Verde",0,0,0.249,323228.947645445,274741.985769798,NA
"1414","CV11","Pozo de sondeo","Ciudad Verde",0,0,0.249,323117.714572108,274729.406705368,NA
"1415","CV12","Pozo de sondeo","Ciudad Verde",0,0,0.249,323143.306255165,274726.349405643,NA
"1416","CV13","Pozo de sondeo","Ciudad Verde",0,0,0.249,323168.59309739,274723.183892894,NA
"1417","CV14","Pozo de sondeo","Ciudad Verde",0,0,0.249,323193.880410001,274720.429616718,NA
"1418","CV15","Pozo de sondeo","Ciudad Verde",0,0,0.249,323219.471565148,274716.918291951,NA
"1419","CV16","Pozo de sondeo","Ciudad Verde",0,0,0.249,323108.035125196,274704.357538942,NA
"1420","CV17","Pozo de sondeo","Ciudad Verde",0,0,0.249,323133.83181428,274701.342618402,NA
"1421","CV18","Pozo de sondeo","Ciudad Verde",0,0,0.249,323159.098374552,274698.328315767,NA
"1422","CV19","Pozo de sondeo","Ciudad Verde",0,0,0.249,323184.769676195,274695.456065753,NA
"1423","CV20","Pozo de sondeo","Ciudad Verde",0,0,0.249,323209.72534346,274692.53376539,NA
"1424","CV21","Pozo de sondeo","Ciudad Verde",0,0,0.249,323098.966471396,274679.659926308,NA
"1425","CV22","Pozo de sondeo","Ciudad Verde",0,0,0.249,323124.28765275,274676.32637026,NA
"1426","CV23","Pozo de sondeo","Ciudad Verde",0,0,0.249,323149.353597029,274673.501307511,NA
"1427","CV24","Pozo de sondeo","Ciudad Verde",0,0,0.249,323174.574643184,274670.438831957,NA
"1428","CV25","Pozo de sondeo","Ciudad Verde",0,0,0.249,323199.729891921,274667.661105064,NA
"1429","CV26","Pozo de sondeo","Ciudad Verde",0,0,0.249,323088.86403746,274655.533448983,NA
"1430","CV27","Pozo de sondeo","Ciudad Verde",0,0,0.249,323114.556282578,274652.029978847,NA
"1431","CV28","Pozo de sondeo","Ciudad Verde",0,0,0.249,323139.549728426,274648.87460426,NA
"1432","LVPERFIL-1","Excavación","La Virginia",11,0,0.16,323962.360181745,272371.225911807,NA
"1433","LVPz-1","Pozo de sondeo","La Virginia",0,0,0.16,323943.686918007,272239.745583763,NA
"1434","LVPz-10","Pozo de sondeo","La Virginia",0,0,0.16,323935.02404725,272327.538760578,NA
"1435","LVPz-11","Pozo de sondeo","La Virginia",0,0,0.16,323949.942675544,272345.966430155,NA
"1436","LVPz-12","Pozo de sondeo","La Virginia",0,0,0.16,323968.415170912,272331.793986123,NA
"1437","LVPz-13","Pozo de sondeo","La Virginia",0,0,0.16,323988.207425577,272314.087702099,NA
"1438","LVPz-14","Pozo de sondeo","La Virginia",0,0,0.16,324007.553687172,272296.727334233,NA
"1439","LVPz-15","Pozo de sondeo","La Virginia",0,0,0.16,324023.505864144,272313.984946757,NA
"1440","LVPz-16","Pozo de sondeo","La Virginia",0,0,0.16,324005.272699109,272331.069315789,NA
"1441","LVPz-17","Pozo de sondeo","La Virginia",0,0,0.16,323987.279611301,272349.242755548,NA
"1442","LVPz-18","Pozo de sondeo","La Virginia",0,1,0.16,323967.255489744,272367.704793312,NA
"1443","LVPz-19","Pozo de sondeo","La Virginia",3,0,0.16,323969.874858115,272372.710819007,NA
"1444","LVPz-2","Pozo de sondeo","La Virginia",0,0,0.16,323928.47514526,272263.509601898,NA
"1445","LVPz-20","Pozo de sondeo","La Virginia",3,0,0.16,323964.950377934,272363.610163492,NA
"1446","LVPz-21","Pozo de sondeo","La Virginia",3,0,0.16,323971.650895569,272364.648022687,NA
"1447","LVPz-23","Pozo de sondeo","La Virginia",5,0,0.16,324000.859198268,272366.093280532,NA
"1448","LVPz-24","Pozo de sondeo","La Virginia",0,0,0.16,324019.749963668,272349.424414216,NA
"1449","LVPz-25","Pozo de sondeo","La Virginia",0,0,0.16,324038.713880038,272328.611551184,NA
"1450","LVPz-26","Pozo de sondeo","La Virginia",2,0,0.16,324055.150091857,272347.459019558,NA
"1451","LVPz-3","Pozo de sondeo","La Virginia",0,0,0.16,323918.157189992,272280.890527105,NA
"1452","LVPz-4","Pozo de sondeo","La Virginia",0,0,0.16,323900.97758332,272308.081524977,NA
"1453","LVPz-5","Pozo de sondeo","La Virginia",0,0,0.16,323964.725966368,272251.763033269,NA
"1454","LVPz-6","Pozo de sondeo","La Virginia",0,0,0.16,323962.537655069,272254.353678393,NA
"1455","LVPz-7","Pozo de sondeo","La Virginia",0,0,0.16,323982.225047739,272265.875682579,NA
"1456","LVPz-8","Pozo de sondeo","La Virginia",0,0,0.16,323965.76968772,272284.35707644,NA
"1457","LVPz-9","Pozo de sondeo","La Virginia",0,0,0.16,323946.359776634,272302.202772085,NA
"1458","LVRS-1","RecolecciÃƒÂ³n superficial","La Virginia",30,1,0.16,323914.737621499,272305.883831416,NA
"1459","LVRS-2","RecolecciÃƒÂ³n superficial","La Virginia",101,10,0.16,323956.886697603,272305.947187944,NA
"1460","LVPuente Colonial","Estructura colonial","La Virginia",0,0,0.16,323787.520684793,272536.621412711,NA
"1461","LVPz-161","Pozo de sondeo","La Virginia",0,0,0.16,323850.421595534,272572.927216974,NA
"1462","LVPz-162","Pozo de sondeo","La Virginia",0,0,0.16,323833.263225594,272589.299005618,NA
"1463","LVPz-163","Pozo de sondeo","La Virginia",0,0,0.16,323818.485204849,272574.363408969,NA
"1464","LVPz-164","Pozo de sondeo","La Virginia",0,0,0.16,323838.99357572,272557.350424807,NA
"1465","LVPz-165","Pozo de sondeo","La Virginia",0,0,0.16,323854.360708008,272538.557797596,NA
"1466","LVPz-169","Pozo de sondeo","La Virginia",0,0,0.16,323857.237282444,272503.383728139,NA
"1467","LVPz-170","Pozo de sondeo","La Virginia",0,0,0.16,323789.127554807,272534.117794778,NA
"1468","LVPz-171","Pozo de sondeo","La Virginia",0,0,0.16,323804.894530365,272514.44681202,NA
"1469","LVPz-172","Pozo de sondeo","La Virginia",1,0,0.16,323825.943720336,272495.132359025,NA
"1470","LVPz-173","Pozo de sondeo","La Virginia",0,0,0.16,323841.582658995,272515.426908281,NA
"1471","LVPz-174","Pozo de sondeo","La Virginia",0,0,0.16,323823.24095873,272536.934844133,NA
"1472","LVPz-138","Pozo de sondeo","La Virginia",0,0,0.16,323973.267673585,272567.402802786,NA
"1473","LVPz-139","Pozo de sondeo","La Virginia",1,0,0.16,323956.345946948,272584.482123246,NA
"1474","LVPz-140","Pozo de sondeo","La Virginia",0,0,0.16,323934.794005628,272602.68213992,NA
"1475","LVPz-141","Pozo de sondeo","La Virginia",0,0,0.16,323918.018080912,272617.123791613,NA
"1476","LVPz-143","Pozo de sondeo","La Virginia",0,0,0.16,323959.465787795,272545.627751432,NA
"1477","LVPz-144","Pozo de sondeo","La Virginia",1,0,0.16,323939.23204399,272563.328349101,NA
"1478","LVPz-145","Pozo de sondeo","La Virginia",0,0,0.16,323922.49205688,272581.104117112,NA
"1479","LVPz-146","Pozo de sondeo","La Virginia",0,0,0.16,323901.681771832,272599.616878326,NA
"1480","LVPz-147","Pozo de sondeo","La Virginia",0,0,0.16,323869.718851921,272596.108872881,NA
"1481","LVPz-148","Pozo de sondeo","La Virginia",0,0,0.16,323888.259917628,272580.847851092,NA
"1482","LVPz-149","Pozo de sondeo","La Virginia",0,0,0.16,323906.075436792,272564.527985166,NA
"1483","LVPz-150","Pozo de sondeo","La Virginia",0,0,0.16,323924.369015284,272546.465895867,NA
"1484","LVPz-151","Pozo de sondeo","La Virginia",0,0,0.16,323943.192066394,272527.674462584,NA
"1485","LVPz-158","Pozo de sondeo","La Virginia",0,0,0.16,323909.753793331,272524.889392237,NA
"1486","LVPz-159","Pozo de sondeo","La Virginia",0,0,0.16,323891.262951745,272544.611222575,NA
"1487","LVPz-160","Pozo de sondeo","La Virginia",0,0,0.16,323871.433028643,272560.791220134,NA
"1488","LVPz-166","Pozo de sondeo","La Virginia",0,0,0.16,323873.753048695,272521.113635009,NA
"1489","LVPz-167","Pozo de sondeo","La Virginia",0,0,0.16,323891.474712839,272504.766655255,NA
"1490","LVPz-142","Pozo de sondeo","La Virginia",0,0,0.16,323975.319859649,272528.490887018,NA
"1491","LVPz-152","Pozo de sondeo","La Virginia",0,0,0.16,323958.825428206,272513.172151533,NA
"1492","LVPz-153","Pozo de sondeo","La Virginia",0,0,0.16,323996.018626288,272513.730507349,NA
"1493","LVPz-154","Pozo de sondeo","La Virginia",0,0,0.16,323979.177319961,272494.614737001,NA
"1494","LVPz-155","Pozo de sondeo","La Virginia",0,0,0.16,323963.590455998,272473.556155713,NA
"1495","LVPz-156","Pozo de sondeo","La Virginia",0,0,0.16,323946.75730454,272491.518573441,NA
"1496","LVPz-157","Pozo de sondeo","La Virginia",0,0,0.16,323928.501927916,272506.098844368,NA
"1497","LVPz-168","Pozo de sondeo","La Virginia",0,0,0.16,323909.664065379,272488.259565913,NA
"1498","LVPz-35","Pozo de sondeo","La Virginia",0,0,0.16,323982.060302215,272455.175693213,NA
"1499","LVPz-37","Pozo de sondeo","La Virginia",0,0,0.16,323969.986050047,272441.576586583,NA
"1500","LVPz-49","Pozo de sondeo","La Virginia",0,1,0.16,323996.313633379,272475.644963406,NA
"1501","LVPz-50","Pozo de sondeo","La Virginia",0,0,0.16,324012.944912525,272497.602059703,NA
"1502","LVPz-22","Pozo de sondeo","La Virginia",0,0,0.16,323981.464394167,272383.183886139,NA
"1503","LVPz-27","Pozo de sondeo","La Virginia",0,0,0.16,324038.227377469,272367.861440078,NA
"1504","LVPz-28","Pozo de sondeo","La Virginia",0,0,0.16,324021.695456777,272388.093646228,NA
"1505","LVPz-30","Pozo de sondeo","La Virginia",0,0,0.16,324073.031522891,272370.340900377,NA
"1506","LVPz-31","Pozo de sondeo","La Virginia",0,0,0.16,324054.394046877,272385.285188403,NA
"1507","LVPz-32","Pozo de sondeo","La Virginia",0,0,0.16,324035.735940695,272405.314433684,NA
"1508","LVPz-33","Pozo de sondeo","La Virginia",8,1,0.16,324018.622851675,272421.462587431,NA
"1509","LVPz-34","Pozo de sondeo","La Virginia",1,0,0.16,324000.388944026,272438.370153054,NA
"1510","LVPz-36","Pozo de sondeo","La Virginia",3,0,0.16,323984.262019418,272421.75550868,NA
"1511","LVPz-38","Pozo de sondeo","La Virginia",0,0,0.16,324089.470749279,272387.846965317,NA
"1512","LVPz-40","Pozo de sondeo","La Virginia",2,0,0.16,324054.56769652,272419.922524422,NA
"1513","LVPz-41","Pozo de sondeo","La Virginia",0,0,0.16,324034.63626365,272441.82962999,NA
"1514","LVPz-42","Pozo de sondeo","La Virginia",0,0,0.16,324014.735309755,272458.74567486,NA
"1515","LVPz-43","Pozo de sondeo","La Virginia",0,0,0.16,324104.721481443,272407.277970328,NA
"1516","LVPz-45","Pozo de sondeo","La Virginia",2,0,0.16,324090.519502341,272427.042241101,NA
"1517","LVPz-46","Pozo de sondeo","La Virginia",4,2,0.16,324069.678991039,272445.062573489,NA
"1518","LVPz-47","Pozo de sondeo","La Virginia",0,0,0.16,324047.53594111,272463.134878959,NA
"1519","LVPz-48","Pozo de sondeo","La Virginia",0,0,0.16,324028.919943564,272480.397448229,NA
"1520","LVPz-44","Pozo de sondeo","La Virginia",0,0,0.16,324116.865779417,272425.448790114,NA
"1521","LVPz-53","Pozo de sondeo","La Virginia",0,0,0.16,324065.395847047,272481.723809916,NA
"1522","LVPz-54","Pozo de sondeo","La Virginia",0,0,0.16,324085.794688412,272465.161095115,NA
"1523","LVPz-55","Pozo de sondeo","La Virginia",2,0,0.16,324109.765676316,272445.699179845,NA
"1524","LVPz-56","Pozo de sondeo","La Virginia",2,0,0.16,324138.994373478,272447.545009379,NA
"1525","LVPz-57","Pozo de sondeo","La Virginia",0,0,0.16,324118.129509637,272468.469876795,NA
"1526","LVPz-58","Pozo de sondeo","La Virginia",0,0,0.16,324097.772044237,272480.099483983,NA
"1527","LVPz-59","Pozo de sondeo","La Virginia",2,0,0.16,324082.90936202,272498.851948627,NA
"1528","LVPz-64","Pozo de sondeo","La Virginia",0,0,0.16,324097.478237001,272516.722778427,NA
"1529","LVPz-65","Pozo de sondeo","La Virginia",0,0,0.16,324119.951195549,272501.116059025,NA
"1530","LVPz-66","Pozo de sondeo","La Virginia",0,0,0.16,324136.178388424,272485.604817367,NA
"1531","LVPz-67","Pozo de sondeo","La Virginia",1,0,0.16,324152.019523109,272467.778725426,NA
"1532","LVPz-68","Pozo de sondeo","La Virginia",5,0,0.16,324172.144175221,272488.087047647,NA
"1533","LVPz-69","Pozo de sondeo","La Virginia",0,0,0.16,324148.366595939,272503.133470128,NA
"1534","LVPz-70","Pozo de sondeo","La Virginia",0,0,0.16,324132.221934987,272520.216978555,NA
"1535","LVPz-71","Pozo de sondeo","La Virginia",0,0,0.16,324114.144734407,272536.51849683,NA
"1536","LVPz-74","Pozo de sondeo","La Virginia",0,0,0.16,324184.623810945,272509.857223422,NA
"1537","LVPz-75","Pozo de sondeo","La Virginia",0,0,0.16,324166.113960483,272525.493792143,NA
"1538","LVPz-117","Pozo de sondeo","La Virginia",0,0,0.16,324074.045413347,272608.007639931,NA
"1539","LVPz-124","Pozo de sondeo","La Virginia",0,0,0.16,324058.236089876,272594.733505256,NA
"1540","LVPz-125","Pozo de sondeo","La Virginia",0,0,0.16,324042.99810448,272574.148871671,NA
"1541","LVPz-134","Pozo de sondeo","La Virginia",0,0,0.16,324009.140199006,272568.117994999,NA
"1542","LVPz-135","Pozo de sondeo","La Virginia",0,0,0.16,324026.603105242,272552.48876962,NA
"1543","LVPz-136","Pozo de sondeo","La Virginia",0,0,0.16,324009.94204063,272533.735835116,NA
"1544","LVPz-137","Pozo de sondeo","La Virginia",0,0,0.16,323992.814360547,272550.945697675,NA
"1545","LVPz-51","Pozo de sondeo","La Virginia",0,0,0.16,324027.714934221,272516.541922205,NA
"1546","LVPz-52","Pozo de sondeo","La Virginia",0,0,0.16,324049.650112789,272501.869295241,NA
"1547","LVPz-60","Pozo de sondeo","La Virginia",0,0,0.16,324063.801021492,272518.715702851,NA
"1548","LVPz-61","Pozo de sondeo","La Virginia",0,0,0.16,324044.436738842,272536.086013615,NA
"1549","LVPZ-62","Pozo de sondeo","La Virginia",0,0,0.16,324060.941937737,272555.537891313,NA
"1550","LVPz-63","Pozo de sondeo","La Virginia",0,0,0.16,324080.366959107,272538.959736668,NA
"1551","LVPz-72","Pozo de sondeo","La Virginia",0,0,0.16,324096.022911424,272555.260062188,NA
"1552","LVPz-73","Pozo de sondeo","La Virginia",0,0,0.16,324076.755599963,272571.241159476,NA
"1553","LVPz-78","Pozo de sondeo","La Virginia",0,0,0.16,324111.630484744,272578.488134454,NA
"1554","LVPz-79","Pozo de sondeo","La Virginia",0,0,0.16,324092.909234715,272597.316689548,NA
"1555","LVPz-80","Pozo de sondeo","La Virginia",1,0,0.16,324108.592753026,272615.208183247,NA
"1556","LVPz-81","Pozo de sondeo","La Virginia",3,0,0.16,324128.56951727,272598.375162849,NA
"1557","LVPz-118","Pozo de sondeo","La Virginia",0,0,0.16,324055.392565446,272627.179885043,NA
"1558","LVPz-119","Pozo de sondeo","La Virginia",0,0,0.16,324042.297387966,272643.539823575,NA
"1559","LVPz-120","Pozo de sondeo","La Virginia",0,0,0.16,324023.689885541,272659.893557493,NA
"1560","LVPz-121","Pozo de sondeo","La Virginia",0,0,0.16,324001.660881088,272647.208257312,NA
"1561","LVPz-122","Pozo de sondeo","La Virginia",0,0,0.16,324020.741511007,272629.170324071,NA
"1562","LVPz-123","Pozo de sondeo","La Virginia",0,0,0.16,324038.329212636,272612.2558103,NA
"1563","LVPz-126","Pozo de sondeo","La Virginia",0,0,0.16,324024.429167462,272591.32759911,NA
"1564","LVPz-127","Pozo de sondeo","La Virginia",0,0,0.16,324005.383450645,272608.734335245,NA
"1565","LVPz-128","Pozo de sondeo","La Virginia",0,0,0.16,323987.196346456,272625.724853318,NA
"1566","LVPz-129","Pozo de sondeo","La Virginia",0,0,0.16,323968.305874418,272638.518658772,NA
"1567","LVPz-130","Pozo de sondeo","La Virginia",0,0,0.16,323941.974746298,272628.167966403,NA
"1568","LVPz-131","Pozo de sondeo","La Virginia",0,0,0.16,323953.648442346,272615.89206652,NA
"1569","LVPz-132","Pozo de sondeo","La Virginia",0,0,0.16,323972.100659397,272603.509367197,NA
"1570","LVPz-133","Pozo de sondeo","La Virginia",0,0,0.16,323992.4009949,272586.032606543,NA
"1571","LVPz-100","Pozo de sondeo","La Virginia",2,0,0.16,324193.274977499,272641.600605002,NA
"1572","LVPz-101","Pozo de sondeo","La Virginia",0,0,0.16,324174.695227144,272658.649476922,NA
"1573","LVPz-102","Pozo de sondeo","La Virginia",0,0,0.16,324157.016871658,272676.057279829,NA
"1574","LVPz-103","Pozo de sondeo","La Virginia",0,0,0.16,324136.99945023,272692.024255938,NA
"1575","LVPz-104","Pozo de sondeo","La Virginia",0,0,0.16,324155.427738698,272706.586830392,NA
"1576","LVPz-105","Pozo de sondeo","La Virginia",0,0,0.16,324172.383905754,272692.52598987,NA
"1577","LVPz-106","Pozo de sondeo","La Virginia",0,0,0.16,324193.266059992,272673.40703556,NA
"1578","LVPz-107","Pozo de sondeo","La Virginia",0,0,0.16,324210.324164602,272659.308387235,NA
"1579","LVPz-108","Pozo de sondeo","La Virginia",0,0,0.16,324232.07401819,272637.718649399,NA
"1580","LVPz-109","Pozo de sondeo","La Virginia",0,0,0.16,324240.805592891,272664.342376302,NA
"1581","LVPz-110","Pozo de sondeo","La Virginia",0,0,0.16,324227.275379446,272681.719472538,NA
"1582","LVPz-111","Pozo de sondeo","La Virginia",1,0,0.16,324205.759622888,272697.750120952,NA
"1583","LVPz-112","Pozo de sondeo","La Virginia",0,0,0.16,324188.13786448,272711.395451067,NA
"1584","LVPz-113","Pozo de sondeo","La Virginia",0,0,0.16,324175.949055118,272727.453118643,NA
"1585","LVPz-114","Pozo de sondeo","La Virginia",0,0,0.16,324048.781146546,272666.48847791,NA
"1586","LVPz-115","Pozo de sondeo","La Virginia",0,0,0.16,324072.455143574,272649.255512333,NA
"1587","LVPz-116","Pozo de sondeo","La Virginia",6,0,0.16,324091.067688892,272629.654713212,NA
